"","name","nruns","lineage"
"1342","L128.2.44.4.18.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1343","L128.2.44.4.16.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1344","L128.2.44.4.11.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1345","L128.2.44.4.9.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1346","L128.2.44.4.4.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1347","L128.2.44.4.2.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1348","L128.2.43.4.28",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1349","L128.2.43.4.23.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1350","L128.2.43.4.21.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1351","L128.2.43.4.16.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1352","L128.2.43.4.14.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1353","L128.2.43.4.9.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1354","L128.2.43.4.7.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1355","L128.2.43.4.2.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1356","L128.2.43.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1357","L128.2.42.4.26.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1358","L128.2.42.4.21.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1359","L128.2.42.4.19.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1360","L128.2.42.4.18.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1361","L128.2.42.4.14.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1362","L128.2.42.4.12.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1363","L128.2.42.4.7.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1364","L128.2.42.4.5.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1365","L128.2.42.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1366","L128.2.41.4.24.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1367","L128.2.41.4.19.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1368","L128.2.41.4.17.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1369","L128.2.41.4.12.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1370","L128.2.41.4.10.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1371","L128.2.41.4.5.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1372","L128.2.41.4.3.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1373","L128.2.40.4.29",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1374","L128.2.40.4.24.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1375","L128.2.40.4.22.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1376","L128.2.40.4.17.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1377","L128.2.40.4.15.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1378","L128.2.40.4.10.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1379","L128.2.40.4.8.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1380","L128.2.40.4.3.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1381","L128.2.40.4.1.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1382","L128.2.39.4.27.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1383","L128.2.39.4.22.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1384","L128.2.39.4.20.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1385","L128.2.39.4.19.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1386","L128.2.39.4.15.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1387","L128.2.39.4.13.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1388","L128.2.39.4.8.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1389","L128.2.39.4.6.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1390","L128.2.39.4.1.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1391","L128.2.38.4.25.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1392","L128.2.38.4.20.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1393","L128.2.38.4.18.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1394","L128.2.38.4.13.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1395","L128.2.38.4.11.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1396","L128.2.38.4.6.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1397","L128.2.38.4.4.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1398","L128.2.37.4.30",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1399","L128.2.37.4.25.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1400","L128.2.37.4.23.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1401","L128.2.37.4.18.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1402","L128.2.37.4.16.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1403","L128.2.37.4.11.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1404","L128.2.37.4.9.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1405","L128.2.37.4.4.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1406","L128.2.37.4.2.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1407","L128.2.36.4.28.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1408","L128.2.36.4.23.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1409","L128.2.36.4.21.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1410","L128.2.36.4.20.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1411","L128.2.36.4.16.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1412","L128.2.36.4.14.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1413","L128.2.36.4.9.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1414","L128.2.36.4.7.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1415","L128.2.36.4.2.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1416","L128.2.36.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1417","L128.2.35.4.26.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1418","L128.2.35.4.21.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1419","L128.2.35.4.19.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1420","L128.2.35.4.14.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1421","L128.2.35.4.12.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1422","L128.2.35.4.7.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1423","L128.2.35.4.5.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1424","L128.2.35.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1425","L128.2.34.4.31",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1426","L128.2.34.4.26.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1427","L128.2.34.4.24.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1428","L128.2.34.4.19.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1429","L128.2.34.4.17.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1430","L128.2.34.4.12.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1431","L128.2.34.4.10.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1432","L128.2.34.4.5.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1433","L128.2.34.4.3.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1434","L128.2.33.4.29.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1435","L128.2.33.4.24.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1436","L128.2.33.4.22.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1437","L128.2.33.4.21.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1438","L128.2.33.4.17.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1439","L128.2.33.4.15.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1440","L128.2.33.4.10.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1441","L128.2.33.4.8.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1442","L128.2.33.4.3.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1443","L128.2.33.4.1.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1444","L128.2.32.4.27.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1445","L128.2.32.4.22.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1446","L128.2.32.4.20.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1447","L128.2.32.4.15.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1448","L128.2.32.4.13.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1449","L128.2.32.4.8.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1450","L128.2.32.4.6.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1451","L128.2.32.4.1.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1452","L128.2.31.4.32",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1453","L128.2.31.4.27.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1454","L128.2.31.4.25.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1455","L128.2.31.4.20.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1456","L128.2.31.4.18.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1457","L128.2.31.4.13.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1458","L128.2.31.4.11.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1459","L128.2.31.4.6.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1460","L128.2.31.4.4.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1461","L128.2.30.4.30.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1462","L128.2.30.4.25.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1463","L128.2.30.4.23.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1464","L128.2.30.4.22.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1465","L128.2.30.4.18.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1466","L128.2.30.4.16.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1467","L128.2.30.4.11.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1468","L128.2.30.4.9.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1469","L128.2.30.4.4.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1470","L128.2.30.4.2.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1471","L128.2.29.4.28.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1472","L128.2.29.4.23.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1473","L128.2.29.4.21.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1474","L128.2.29.4.16.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1475","L128.2.29.4.14.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1476","L128.2.29.4.9.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1477","L128.2.29.4.7.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1478","L128.2.29.4.2.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1479","L128.2.29.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1480","L128.2.28.4.33",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1481","L128.2.28.4.28.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1482","L128.2.28.4.26.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1483","L128.2.28.4.21.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1484","L128.2.28.4.19.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1485","L128.2.28.4.14.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1486","L128.2.28.4.12.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1487","L128.2.28.4.7.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1488","L128.2.28.4.5.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1489","L128.2.28.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1490","L128.2.27.4.31.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1491","L128.2.27.4.26.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1492","L128.2.27.4.24.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1493","L128.2.27.4.23.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1494","L128.2.27.4.19.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1495","L128.2.27.4.17.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1496","L128.2.27.4.12.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1497","L128.2.27.4.10.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1498","L128.2.27.4.5.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1499","L128.2.27.4.3.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1500","L128.2.26.4.29.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1501","L128.2.26.4.24.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1502","L128.2.26.4.22.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1503","L128.2.26.4.17.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1504","L128.2.26.4.15.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1505","L128.2.26.4.10.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1506","L128.2.26.4.8.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1507","L128.2.26.4.3.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1508","L128.2.26.4.1.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1509","L128.2.25.4.34",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1510","L128.2.25.4.29.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1511","L128.2.25.4.27.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1512","L128.2.25.4.22.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1513","L128.2.25.4.20.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1514","L128.2.25.4.15.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1515","L128.2.25.4.13.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1516","L128.2.25.4.8.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1517","L128.2.25.4.6.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1518","L128.2.25.4.1.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1519","L128.2.24.4.32.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1520","L128.2.24.4.27.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1521","L128.2.24.4.25.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1522","L128.2.24.4.24.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1523","L128.2.24.4.20.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1524","L128.2.24.4.18.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1525","L128.2.24.4.13.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1526","L128.2.24.4.11.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1527","L128.2.24.4.6.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1528","L128.2.24.4.4.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1529","L128.2.23.4.30.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1530","L128.2.23.4.25.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1531","L128.2.23.4.23.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1532","L128.2.23.4.18.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1533","L128.2.23.4.16.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1534","L128.2.23.4.11.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1535","L128.2.23.4.9.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1536","L128.2.23.4.4.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1537","L128.2.23.4.2.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1538","L128.2.22.4.35",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1539","L128.2.22.4.30.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1540","L128.2.22.4.28.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1541","L128.2.22.4.23.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1542","L128.2.22.4.21.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1543","L128.2.22.4.16.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1544","L128.2.22.4.14.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1545","L128.2.22.4.9.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1546","L128.2.22.4.7.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1547","L128.2.22.4.2.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1548","L128.2.22.8.15",128,"8~16;16~1;:(16~1!4~5;)(8~1;!2~4;4~1;)(4~1;!2~3;)"
"1549","L128.2.21.4.33.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1550","L128.2.21.4.28.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1551","L128.2.21.4.26.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1552","L128.2.21.4.25.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1553","L128.2.21.4.21.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1554","L128.2.21.4.19.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1555","L128.2.21.4.14.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1556","L128.2.21.4.12.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1557","L128.2.21.4.7.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1558","L128.2.21.4.5.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1559","L128.2.21.8.13.16.1",128,"2~6;4~5;8~13;16~1;:(4~1!2~3;)"
"1560","L128.2.20.4.31.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1561","L128.2.20.4.26.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1562","L128.2.20.4.24.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1563","L128.2.20.4.19.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1564","L128.2.20.4.17.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1565","L128.2.20.4.12.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1566","L128.2.20.4.10.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1567","L128.2.20.4.5.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1568","L128.2.20.4.3.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1569","L128.2.19.4.36",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1570","L128.2.19.4.31.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1571","L128.2.19.4.29.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1572","L128.2.19.4.24.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1573","L128.2.19.4.22.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1574","L128.2.19.4.17.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1575","L128.2.19.4.15.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1576","L128.2.19.4.10.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1577","L128.2.19.4.8.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1578","L128.2.19.4.3.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1579","L128.2.19.4.1.8.15",128,"8~16;16~1;:(16~1!4~5;)(8~1;!2~4;4~1;)(4~1;!2~3;)"
"1580","L128.2.18.4.34.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1581","L128.2.18.4.29.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1582","L128.2.18.4.27.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1583","L128.2.18.4.26.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1584","L128.2.18.4.22.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1585","L128.2.18.4.20.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1586","L128.2.18.4.15.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1587","L128.2.18.4.13.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1588","L128.2.18.4.8.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1589","L128.2.18.4.6.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1590","L128.2.18.4.1.8.13.16.1",128,"2~6;4~5;8~13;16~1;:(4~1!2~3;)"
"1591","L128.2.17.4.32.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1592","L128.2.17.4.27.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
